YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE
2024,4,11,29,5,11/29/2024 12:00:00 AM,F9,20436,F9,3315,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,1049,1045.0,-4.0,0.0,1222,1203.0,-19.0,93.0,78.0,59.0,373.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,F9,20436,F9,4081,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14831,1483106,32457,SJC,"San Jose, CA",CA,California,1947,1937.0,-10.0,0.0,2104,2041.0,-23.0,77.0,64.0,49.0,308.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,F9,20436,F9,4593,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,1835,1826.0,-9.0,0.0,2001,1940.0,-21.0,86.0,74.0,52.0,337.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,G4,20368,G4,3570,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14457,1445702,34457,RAP,"Rapid City, SD",SD,South Dakota,900,850.0,-10.0,0.0,1255,1222.0,-33.0,175.0,152.0,131.0,1078.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,HA,19690,HA,1,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12173,1217305,32134,HNL,"Honolulu, HI",HI,Hawaii,700,655.0,-5.0,0.0,1100,1102.0,2.0,360.0,367.0,343.0,2556.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,HA,19690,HA,3,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12173,1217305,32134,HNL,"Honolulu, HI",HI,Hawaii,915,912.0,-3.0,0.0,1310,1304.0,-6.0,355.0,352.0,327.0,2556.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,HA,19690,HA,33,12892,1289208,32575,LAX,"Los Angeles, CA",CA,13830,1383002,33830,OGG,"Kahului, HI",HI,Hawaii,745,737.0,-8.0,0.0,1125,1113.0,-12.0,340.0,336.0,317.0,2486.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,HA,19690,HA,61,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12758,1275804,32758,KOA,"Kona, HI",HI,Hawaii,1130,1121.0,-9.0,0.0,1515,1452.0,-23.0,345.0,331.0,314.0,2504.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,HA,19690,HA,63,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12982,1298202,32982,LIH,"Lihue, HI",HI,Hawaii,830,820.0,-10.0,0.0,1230,1202.0,-28.0,360.0,342.0,327.0,2615.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,HA,19690,HA,9,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12173,1217305,32134,HNL,"Honolulu, HI",HI,Hawaii,1705,1700.0,-5.0,0.0,2105,2059.0,-6.0,360.0,359.0,333.0,2556.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,1188,12892,1289208,32575,LAX,"Los Angeles, CA",CA,10423,1042302,30423,AUS,"Austin, TX",TX,Texas,625,619.0,-6.0,0.0,1125,1055.0,-30.0,180.0,156.0,138.0,1242.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,1190,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1540,1530.0,-10.0,0.0,2043,2009.0,-34.0,183.0,159.0,138.0,1235.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,1490,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,2159,2152.0,-7.0,0.0,57,30.0,-27.0,178.0,158.0,139.0,954.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,1494,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,1812,1805.0,-7.0,0.0,1926,1906.0,-20.0,74.0,61.0,41.0,236.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,1724,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,1041,1055.0,14.0,14.0,1158,1201.0,3.0,77.0,66.0,39.0,236.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,202,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,2035,2038.0,3.0,3.0,2152,2139.0,-13.0,77.0,61.0,41.0,236.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,2074,12892,1289208,32575,LAX,"Los Angeles, CA",CA,10821,1082106,30852,BWI,"Baltimore, MD",MD,Maryland,1017,1011.0,-6.0,0.0,1815,1743.0,-32.0,298.0,272.0,252.0,2329.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,217,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14683,1468305,33214,SAT,"San Antonio, TX",TX,Texas,1338,1353.0,15.0,15.0,1820,1822.0,2.0,162.0,149.0,131.0,1211.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,2396,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11066,1106606,31066,CMH,"Columbus, OH",OH,Ohio,848,857.0,9.0,9.0,1612,1603.0,-9.0,264.0,246.0,222.0,1995.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,303,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,1111,1105.0,-6.0,0.0,1835,1808.0,-27.0,264.0,243.0,217.0,1979.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,305,12892,1289208,32575,LAX,"Los Angeles, CA",CA,13198,1319801,33198,MCI,"Kansas City, MO",MO,Missouri,2359,11.0,12.0,12.0,513,453.0,-20.0,194.0,162.0,148.0,1363.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,326,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,605,600.0,-5.0,0.0,1114,1058.0,-16.0,189.0,178.0,156.0,1379.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,362,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,902,854.0,-8.0,0.0,1408,1334.0,-34.0,186.0,160.0,135.0,1235.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,3710,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,2319,2320.0,1.0,1.0,421,359.0,-22.0,182.0,159.0,136.0,1235.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,3787,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11433,1143302,31295,DTW,"Detroit, MI",MI,Michigan,1240,1250.0,10.0,10.0,2002,2002.0,0.0,262.0,252.0,226.0,1979.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,387,12892,1289208,32575,LAX,"Los Angeles, CA",CA,13495,1349505,33495,MSY,"New Orleans, LA",LA,Louisiana,1413,1411.0,-2.0,0.0,1948,1925.0,-23.0,215.0,194.0,178.0,1670.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,389,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11057,1105703,31057,CLT,"Charlotte, NC",NC,North Carolina,2252,2349.0,57.0,57.0,628,645.0,17.0,276.0,236.0,217.0,2125.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,393,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,2348,4.0,16.0,16.0,807,758.0,-9.0,319.0,294.0,274.0,2454.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,417,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11618,1161802,31703,EWR,"Newark, NJ",NJ,New Jersey,525,523.0,-2.0,0.0,1338,1308.0,-30.0,313.0,285.0,270.0,2454.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,419,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",TX,Texas,1903,1903.0,0.0,0.0,2,2341.0,-21.0,179.0,158.0,135.0,1235.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,421,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12266,1226603,31453,IAH,"Houston, TX",TX,Texas,837,836.0,-1.0,0.0,1346,1326.0,-20.0,189.0,170.0,147.0,1379.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,466,12892,1289208,32575,LAX,"Los Angeles, CA",CA,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,937,933.0,-4.0,0.0,1543,1521.0,-22.0,246.0,228.0,199.0,1744.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,468,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14831,1483106,32457,SJC,"San Jose, CA",CA,California,935,1002.0,27.0,27.0,1055,1115.0,20.0,80.0,73.0,47.0,308.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,473,12892,1289208,32575,LAX,"Los Angeles, CA",CA,12889,1288904,32211,LAS,"Las Vegas, NV",NV,Nevada,2255,2246.0,-9.0,0.0,10,16.0,6.0,75.0,90.0,41.0,236.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,478,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14831,1483106,32457,SJC,"San Jose, CA",CA,California,1802,1757.0,-5.0,0.0,1917,1905.0,-12.0,75.0,68.0,49.0,308.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,486,12892,1289208,32575,LAX,"Los Angeles, CA",CA,13930,1393008,30977,ORD,"Chicago, IL",IL,Illinois,59,51.0,-8.0,0.0,701,639.0,-22.0,242.0,228.0,204.0,1744.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,497,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14683,1468305,33214,SAT,"San Antonio, TX",TX,Texas,1450,1444.0,-6.0,0.0,1942,1932.0,-10.0,172.0,168.0,130.0,1211.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,836,12892,1289208,32575,LAX,"Los Angeles, CA",CA,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,1453,1445.0,-8.0,0.0,2211,2133.0,-38.0,258.0,228.0,202.0,1947.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,844,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14100,1410005,34100,PHL,"Philadelphia, PA",PA,Pennsylvania,555,546.0,-9.0,0.0,1402,1325.0,-37.0,307.0,279.0,265.0,2402.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,884,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14570,1457002,34570,RNO,"Reno, NV",NV,Nevada,1227,1225.0,-2.0,0.0,1352,1348.0,-4.0,85.0,83.0,60.0,391.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,887,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14831,1483106,32457,SJC,"San Jose, CA",CA,California,640,632.0,-8.0,0.0,755,737.0,-18.0,75.0,65.0,49.0,308.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,889,12892,1289208,32575,LAX,"Los Angeles, CA",CA,13198,1319801,33198,MCI,"Kansas City, MO",MO,Missouri,1130,1217.0,47.0,47.0,1645,1706.0,21.0,195.0,169.0,149.0,1363.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,NK,20416,NK,920,12892,1289208,32575,LAX,"Los Angeles, CA",CA,10397,1039707,30397,ATL,"Atlanta, GA",GA,Georgia,2225,2251.0,26.0,26.0,540,533.0,-7.0,255.0,222.0,205.0,1947.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3304,12892,1289208,32575,LAX,"Los Angeles, CA",CA,15023,1502305,34433,STS,"Santa Rosa, CA",CA,California,1434,1431.0,-3.0,0.0,1624,1557.0,-27.0,110.0,86.0,64.0,400.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3329,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,1507,1459.0,-8.0,0.0,1634,1620.0,-14.0,87.0,81.0,54.0,337.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3339,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11603,1160302,31603,EUG,"Eugene, OR",OR,Oregon,2055,2053.0,-2.0,0.0,2313,2256.0,-17.0,138.0,123.0,105.0,748.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3352,12892,1289208,32575,LAX,"Los Angeles, CA",CA,15023,1502305,34433,STS,"Santa Rosa, CA",CA,California,836,827.0,-9.0,0.0,1026,1015.0,-11.0,110.0,108.0,70.0,400.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3353,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,1810,1803.0,-7.0,0.0,1937,1922.0,-15.0,87.0,79.0,54.0,337.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3356,12892,1289208,32575,LAX,"Los Angeles, CA",CA,10713,1071302,30713,BOI,"Boise, ID",ID,Idaho,1946,1943.0,-3.0,0.0,2245,2249.0,4.0,119.0,126.0,101.0,674.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3363,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14831,1483106,32457,SJC,"San Jose, CA",CA,California,825,822.0,-3.0,0.0,948,940.0,-8.0,83.0,78.0,50.0,308.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3374,12892,1289208,32575,LAX,"Los Angeles, CA",CA,10713,1071302,30713,BOI,"Boise, ID",ID,Idaho,1035,1034.0,-1.0,0.0,1345,1340.0,-5.0,130.0,126.0,97.0,674.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3379,12892,1289208,32575,LAX,"Los Angeles, CA",CA,15023,1502305,34433,STS,"Santa Rosa, CA",CA,California,2054,2047.0,-7.0,0.0,2230,2204.0,-26.0,96.0,77.0,62.0,400.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3385,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14831,1483106,32457,SJC,"San Jose, CA",CA,California,1659,1716.0,17.0,17.0,1813,1827.0,14.0,74.0,71.0,51.0,308.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3387,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14831,1483106,32457,SJC,"San Jose, CA",CA,California,2059,2118.0,19.0,19.0,2216,2228.0,12.0,77.0,70.0,50.0,308.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3411,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,1000,1731.0,451.0,451.0,1129,1902.0,453.0,89.0,91.0,56.0,337.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3416,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14570,1457002,34570,RNO,"Reno, NV",NV,Nevada,2059,2109.0,10.0,10.0,2228,2237.0,9.0,89.0,88.0,66.0,391.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3424,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,1232,1224.0,-8.0,0.0,1401,1353.0,-8.0,89.0,89.0,55.0,337.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3426,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14252,1425203,34252,PSC,"Pasco/Kennewick/Richland, WA",WA,Washington,1955,1948.0,-7.0,0.0,2239,2209.0,-30.0,164.0,141.0,123.0,851.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3452,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14570,1457002,34570,RNO,"Reno, NV",NV,Nevada,1251,1242.0,-9.0,0.0,1422,1411.0,-11.0,91.0,89.0,63.0,391.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3473,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,600,558.0,-2.0,0.0,729,730.0,1.0,89.0,92.0,54.0,337.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3475,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11603,1160302,31603,EUG,"Eugene, OR",OR,Oregon,907,905.0,-2.0,0.0,1119,1128.0,9.0,132.0,143.0,110.0,748.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3477,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14771,1477104,32457,SFO,"San Francisco, CA",CA,California,1636,1629.0,-7.0,0.0,1803,1736.0,-27.0,87.0,67.0,52.0,337.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3704,12892,1289208,32575,LAX,"Los Angeles, CA",CA,10372,1037205,30372,ASE,"Aspen, CO",CO,Colorado,942,941.0,-1.0,0.0,1250,1244.0,-6.0,128.0,123.0,96.0,737.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3712,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,1720,1714.0,-6.0,0.0,1851,1828.0,-23.0,91.0,74.0,58.0,373.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3759,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,1500,1459.0,-1.0,0.0,1631,1622.0,-9.0,91.0,83.0,59.0,373.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3766,12892,1289208,32575,LAX,"Los Angeles, CA",CA,15376,1537604,30436,TUS,"Tucson, AZ",AZ,Arizona,944,943.0,-1.0,0.0,1219,1210.0,-9.0,95.0,87.0,58.0,451.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3776,12892,1289208,32575,LAX,"Los Angeles, CA",CA,15376,1537604,30436,TUS,"Tucson, AZ",AZ,Arizona,1500,1505.0,5.0,5.0,1733,1740.0,7.0,93.0,95.0,61.0,451.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3794,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11884,1188402,31884,GEG,"Spokane, WA",WA,Washington,1105,1123.0,18.0,18.0,1350,1412.0,22.0,165.0,169.0,138.0,945.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3812,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,1235,1225.0,-10.0,0.0,1408,1346.0,-22.0,93.0,81.0,60.0,373.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3822,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14893,1489302,33192,SMF,"Sacramento, CA",CA,California,625,626.0,1.0,1.0,758,745.0,-13.0,93.0,79.0,61.0,373.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3842,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14831,1483106,32457,SJC,"San Jose, CA",CA,California,1408,1407.0,-1.0,0.0,1526,1511.0,-15.0,78.0,64.0,49.0,308.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3883,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14831,1483106,32457,SJC,"San Jose, CA",CA,California,1810,1905.0,55.0,55.0,1928,2007.0,39.0,78.0,62.0,49.0,308.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3894,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,1415,1424.0,9.0,9.0,1640,1643.0,3.0,85.0,79.0,62.0,370.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3902,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14831,1483106,32457,SJC,"San Jose, CA",CA,California,1132,1128.0,-4.0,0.0,1255,1252.0,-3.0,83.0,84.0,50.0,308.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,3951,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,830,828.0,-2.0,0.0,1100,1042.0,-18.0,90.0,74.0,56.0,370.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,4018,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14679,1467903,33570,SAN,"San Diego, CA",CA,California,915,912.0,-3.0,0.0,1015,1008.0,-7.0,60.0,56.0,29.0,109.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,4077,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14107,1410702,30466,PHX,"Phoenix, AZ",AZ,Arizona,1820,1810.0,-10.0,0.0,2047,2032.0,-15.0,87.0,82.0,59.0,370.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,4087,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14679,1467903,33570,SAN,"San Diego, CA",CA,California,1705,1700.0,-5.0,0.0,1801,1748.0,-13.0,56.0,48.0,28.0,109.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,4091,12892,1289208,32575,LAX,"Los Angeles, CA",CA,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,1405,1355.0,-10.0,0.0,1705,1636.0,-29.0,120.0,101.0,84.0,677.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,4099,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14570,1457002,34570,RNO,"Reno, NV",NV,Nevada,936,959.0,23.0,23.0,1110,1115.0,5.0,94.0,76.0,59.0,391.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,4108,12892,1289208,32575,LAX,"Los Angeles, CA",CA,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,850,845.0,-5.0,0.0,1156,1153.0,-3.0,126.0,128.0,87.0,677.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,4123,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14831,1483106,32457,SJC,"San Jose, CA",CA,California,940,947.0,7.0,7.0,1100,1053.0,-7.0,80.0,66.0,50.0,308.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,4126,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14570,1457002,34570,RNO,"Reno, NV",NV,Nevada,1515,1509.0,-6.0,0.0,1646,1636.0,-10.0,91.0,87.0,67.0,391.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,4148,12892,1289208,32575,LAX,"Los Angeles, CA",CA,10713,1071302,30713,BOI,"Boise, ID",ID,Idaho,1845,1839.0,-6.0,0.0,2145,2127.0,-18.0,120.0,108.0,96.0,674.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,4643,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14679,1467903,33570,SAN,"San Diego, CA",CA,California,845,834.0,-11.0,0.0,948,932.0,-16.0,63.0,58.0,29.0,109.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,4682,12892,1289208,32575,LAX,"Los Angeles, CA",CA,10713,1071302,30713,BOI,"Boise, ID",ID,Idaho,1015,1014.0,-1.0,0.0,1328,1315.0,-13.0,133.0,121.0,98.0,674.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,4703,12892,1289208,32575,LAX,"Los Angeles, CA",CA,13476,1347605,34922,MRY,"Monterey, CA",CA,California,1620,1617.0,-3.0,0.0,1742,1724.0,-18.0,82.0,67.0,45.0,266.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,4756,12892,1289208,32575,LAX,"Los Angeles, CA",CA,10157,1015706,30157,ACV,"Arcata/Eureka, CA",CA,California,1254,1250.0,-4.0,0.0,1459,1450.0,-9.0,125.0,120.0,85.0,577.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,4796,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14689,1468902,34689,SBA,"Santa Barbara, CA",CA,California,2300,2255.0,-5.0,0.0,2358,2354.0,-4.0,58.0,59.0,28.0,89.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,4861,12892,1289208,32575,LAX,"Los Angeles, CA",CA,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,Oklahoma,1739,1733.0,-6.0,0.0,2231,2235.0,4.0,172.0,182.0,139.0,1187.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,4868,12892,1289208,32575,LAX,"Los Angeles, CA",CA,14747,1474703,30559,SEA,"Seattle, WA",WA,Washington,1945,1937.0,-8.0,0.0,2245,2227.0,-18.0,180.0,170.0,137.0,954.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,4874,12892,1289208,32575,LAX,"Los Angeles, CA",CA,10140,1014005,30140,ABQ,"Albuquerque, NM",NM,New Mexico,900,847.0,-13.0,0.0,1200,1133.0,-27.0,120.0,106.0,80.0,677.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,4875,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11292,1129202,30325,DEN,"Denver, CO",CO,Colorado,1525,1639.0,74.0,74.0,1848,1947.0,59.0,143.0,128.0,109.0,862.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,4876,12892,1289208,32575,LAX,"Los Angeles, CA",CA,11540,1154005,30615,ELP,"El Paso, TX",TX,Texas,845,854.0,9.0,9.0,1149,1141.0,-8.0,124.0,107.0,88.0,715.0
2024,4,11,29,5,11/29/2024 12:00:00 AM,OO,20304,OO,4878,12892,1289208,32575,LAX,"Los Angeles, CA",CA,13851,1385103,33851,OKC,"Oklahoma City, OK",OK,Oklahoma,950,948.0,-2.0,0.0,1445,1411.0,-34.0,175.0,143.0,129.0,1187.0
